가수명,노래제목,발매일,가사,좋아요수,순위
이무진,눈이 오잖아(Feat.헤이즈),2021-12-03,한 달 좀 덜 된 기억들주머니에 넣은 채걷고 있어 몇 시간을혹시 몰라 네가 좋아했던코트를 입은 채나온 번화가 그때 마침찬바람 막아줄네가 이젠 없으니까추울 때 따스히안아줄 이가 없으니까친구들이 불러도나갈 수 없어 난창문 너머그저 바라봐 그때 마침눈이 오잖아우리 처음 만난 그 밤에도한참 동안 눈이 왔잖아지금 내가 생각나지않을 리가 없잖아눈이 오잖아그때 내가 밤하늘 내린하얀 눈 예쁘다 했잖아그랬잖아지금 눈이 오잖아Uh 눈이 오잖아이 말 핑계인 걸 알지만생각에 잠기곤 해거릴 거니는 내곁에 아무도 없을 때더 크게 들리네Oh 눈 내리는 소리이제 인정하자수많은 끝도 끝났어찬란한 그때의우린 이젠 없으니까돌아온 계절남아있는 건 없으니까추억을 지우는 게내 이별의 숙제창문 너머그저 바라봐 그때 마침눈이 오잖아우리 처음 만난 그 밤에도한참 동안 눈이 왔잖아지금 내가 생각나지않을 리가 없잖아눈이 오잖아그때 내가 밤하늘 내린하얀 눈 예쁘다 했잖아그랬잖아지금 눈이 오잖아마지막 안녕이 남은 거리에서 혼자너와의 약속들을 되뇌었어함께여야 할 너 없는 이 겨울의첫눈이 오잖아눈이 오지만우리 처음 만난 그 밤에도내렸던 그 눈이 오지만주머니 속 챙겨 나온 기억버려야만 해눈이 오지만우린 이대로의 모습으로남아있는 게 맞지만그래도지금그 눈이 오잖아,89515,26
임영웅,아버지,2022-05-02,하얀 머리 뽑아 달라며한 개 백 원이라던그 시절 다 지나가고이젠 흰 눈만 남았네그렇게도 힘이 드냐며나를 위로하시다어느새 잠들어버린주름만 남은 내 아버지세상이 아무리 힘들어도당신 있으면 견딜 것 같아오래오래 날 지키며그냥 곁에만 있어 주세요활짝 웃는 모습이 어린애 같아 보여도아프다 말도 못 하는 사람이제는 내가 지켜줄게어린아이로 돌아가 버린사랑하는 내 아버지오래오래 날 지키며그냥 곁에만 있어 주세요활짝 웃는 모습이어린애 같아 보여도아프다 말도 못 하는 사람이제는 내가 지켜줄게어린아이로 돌아가 버린사랑하는 내 아버지사랑해요 내 아버지,40047,27
탑현,호랑수월가,2022-01-15,흐르는 저 하늘을 물어 채는 범처럼태산에 날아들어 숨어드는 새처럼동산을 뛰고 뛰어가는 강아지처럼온 산에 풍물 막을 내리네바람은 지친 끝에 밤에 몸을 뉘이네별빛은 아뜩하니 은하수를 내리네차가운 밤하늘에 세상이 젖어 가네그리워 홀로 타령을 하자흘러가라 사랑사랑아덧없이 피고 떨어지는 꽃송아애닯구나 가락가락아눈물에 떨어진 별을 헤네푸른 달아 오랜 고운 내 달아비친 내 손에 내려다오은색 소매 내 곁에 두른 채로한 번만 타는 입을 축여다오푸른 달아 다시 없을 내 달아뻗은 손끝에 닿아다오달빛만이 흘러 바다가 되고지쳐 전하지 못하는 수월가고요한 바다 위로 내 노래가 떠 간다소리도 부끄러워 숨죽이고 떠 간다달빛에 젖은 몸을 내놓고서 떠 간다한낮이 비쳐 오를 때까지달아 달아 애달픈 달아피었다 이내 숨어 버릴 허상아시리구나 세월세월아나날을 헤면서 현을 뜯네푸른 달아 오랜 고운 내 달아비친 내 손에 내려다오은색 소매 내 곁에 두른 채로한 번만 타는 입을 축여다오푸른 달아 다시 없을 내 달아뻗은 손끝에 닿아다오달빛만이 흘러 바다가 되고지쳐 전하지 못하는 수월가서로 가자 굽이굽이 쳐 가자하늘에 닿을 너머까지밤아 가라 훠이훠이 가거라산 위에 걸린 저 달은 태평가서로 가자 굽이굽이 쳐 가자새벽에 닿을 너머까지달빛만이 흘러 바다가 되고지쳐 전하지 못하는 수월가하늘을 보며 그리는 풍류가손으로 잡을 수 없는 수월가,74555,28
지민,With you,2022-04-24,I wanna be with youAnd I wanna stay with youJust like the stars shining brightYou’re glowing once moreRight here beside you I’m stillWalking wherever you goYou will live forever in meBreathing deeply within meJust take it allI`m nothing without your loveI promiseI’ll never leave your loveMy heart is beating ‘cause of youForever and ever and everOnly you can take my heartDear my love love loveI wanna stay with you추억은 늘 여기 마음이란 방에너와의 얘기들로 가득 차 있어언제부터였는지 나도 잘 모르지만너에게 말하고 싶어나의 모든 얘기를Just take it allI`m nothing without your loveI promiseI’ll never leave your loveMy heart is beating ‘cause of youForever and ever and everOnly you can take my heartDear my love love loveI wanna stayTore my heartNow I’m in the darkWill we meet in our dreamsBreaking my heartHere we are apartI wanna stay near you,58493,29
멜로망스,고백,2021-08-29,달이 차고 내 마음도 차고이대로 담아 두기엔너무 안타까워너를 향해 가는데달은 내게 오라 손짓하고귓속에 얘길 하네지금 이 순간이바로 그 순간이야제일 마음에 드는 옷을 입고노란 꽃 한 송이를 손에 들고널 바라 보다 그만나도 모르게 웃어버렸네이게 아닌데내 마음은 이게 아닌데널 위해 준비한 오백 가지멋진 말이 남았는데사랑한다는그 흔한 말이 아니야그 보단 더욱더 로맨틱하고달콤한 말을 준비했단 말야숨이 차고 밤 공기도 차고두 눈을 감아야만네 모습이 보여걸을 수가 없는데구름 위를 걷는다는 말이과장이 아니란 걸 알게 됐어널 알게 된 후부터 나의 모든 건다 달라졌어이게 아닌데내 마음은 이게 아닌데널 위해 준비한 오백 가지멋진 말이 남았는데사랑한다는 그 흔한 말이 아니야그 보단 더욱더 로맨틱하고달콤한 말을 준비했단 말야나를 봐줘요 내 말을 들어봐 줘요아무리 생각을 하고 또 해도믿어지지 않을 만큼 사랑해,87052,30
AKMU (악뮤),"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",2019-09-25,일부러 몇 발자국 물러나내가 없이 혼자 걷는 널 바라본다옆자리 허전한 너의 풍경흑백 거리 가운데 넌 뒤돌아본다그때 알게 되었어난 널 떠날 수 없단 걸우리 사이에 그 어떤 힘든 일도이별보단 버틸 수 있는 것들이었죠어떻게 이별까지 사랑하겠어널 사랑하는 거지사랑이라는 이유로서로를 포기하고찢어질 것같이 아파할 수 없어 난두세 번 더 길을 돌아갈까적막 짙은 도로 위에 걸음을 포갠다아무 말 없는 대화 나누며주마등이 길을 비춘 먼 곳을 본다그때 알게 되었어난 더 갈 수 없단 걸한 발 한 발 이별에 가까워질수록너와 맞잡은 손이 사라지는 것 같죠어떻게 이별까지 사랑하겠어널 사랑하는 거지사랑이라는 이유로서로를 포기하고찢어질 것같이 아파할 수 없어 난어떻게 내가 어떻게 너를이후에 우리 바다처럼 깊은 사랑이다 마를 때까지기다리는 게 이별일 텐데어떻게 내가 어떻게 너를이후에 우리 바다처럼 깊은 사랑이다 마를 때까지기다리는 게 이별일 텐데,386565,31
임영웅,인생찬가,2022-05-02,꿈처럼 지나간 시간나는 무얼 찾고 싶었나지도도 없이 걸어온 삶을후회하진 않으리떠난 어제는 떠날 오늘로남겨지기도 하지나의 친구여 나의 형제여내 이름 불러주오미안하다 나의 인생아앞만 보며 살아왔구나찬란한 순간이여 영원하라내일은 처음 가는 길언제나처럼 또 두려워버들강아지 활짝 웃는 날후회하지 않으리비가 내리면 노래하리눈이 내려도 좋아나의 친구여 나의 형제여내 이름 불러 주오미안하다 나의 인생아앞만 보며 살아왔구나찬란한 순간이여 영원하라영원한 순간이여 찬란하라,38242,32
딘딘 (DINDIN),이러면 안 될 거 아는데 너 앞에만 서면 나락 (Feat. 10CM),2021-10-14,이러면 안 될 거 아는데너 앞에만 서면 나락이러면 안 될 거 아는데너 앞에만 서면 나락이러면 안 될 거 아는데너 앞에만 서면 나락이러면 안 될 거 아는데이러면 안 될 거 아는데너 앞에만 서면 나락준비한 말도 얼버무려 결국 망함나 이런 사람 아닌데 답답해왜 매번 네 앞일 때 이런 게답장 와도 문제야 눈에 보여 망할게혼자서 삐져또 혼자서 풀어 그러다 지쳐이젠 끝내야지 생각하다 늦게나마 온너의 답장의 또 미쳐너 얼마나 바쁜데폰을 안 보는 건 말이 안돼내게 관심 없는 것도 아는데진짜 미치겠네이것만 넘김 될 거 같은 게 No이러면 안 될 거 아는데너 앞에만 서면 나락말도 안되는 거 같지만네가 빛나서 반짝Woo 난 네 앞에서만 이런다니까이건 널 사랑하면 안 돼part2 another one난 매번 이런 사랑 들 뿐이군매번 내 자존감은 바닥남들이 보는 나랑정반대야 허세일 뿐솔직한 게 좋은 거라더니실오라기 하나 안 걸치니찌질함의 극치 뭐 잘 돼야 로맨스지 그치안되면 혼자 구질 구질이래서 사랑이 힘들어혼자서 상처받고 부서져 못 고쳐그런데 왜 네가 또 왜내 눈에 나타나서 날 힘들게 해그래도 좋아해이러면 안 될 거 아는데너 앞에만 서면 나락말도 안되는 거 같지만네가 빛나서 반짝Woo 난 네 앞에서만 이런다니까혼자 상상하고 그려보다엉망이 되어버린 drama주인공이 너라서 혼잔 못해사실 지금도 이 곡을 다 쓰기 전에는제발 너의 문자가 오지 않기를빌고 있거든너의 답장에 헤벌레 하다 다 쓴 가사가 바뀔까 봐 근데바꿔도 좋을 것 같아참 못 났지 이게 나야이러면 안 될 거 아는데너 앞에만 서면 나락말도 안되는 거 같지만네가 빛나서 반짝Woo 난 네 앞에서만 이런다니까행복한가요 그대 불같은 사랑을난 하고 싶은데 그댄 아닌 건가요나를 봐줘 그대 바보 같은 나를나란 사람은 나 같은 사람은안되는 건가요,44782,33
세븐틴,돌고 돌아,2022-07-18,나는 어디로 걸어가는지무얼 찾아 이리 헤매이는지한껏 울고플 때 하늘 가까이로 가곤 해아무도 내 눈물 못 보게목소리도 나오지 않는 많은 날을 숨 쉬고 있지만서로에게 건네어 나눈 마음의 소리로 그날 위해 용기를 내서모두 함께 노래 부르자힘찬 노랫소리 슬픔 가려지도록 괜찮을 거야 시계의 바늘처럼다시 돌고 돌아 제자리로 오겠지La La La La La La La La La La La La La La La La La La La La LaLa La La La La La La La La La La LaLa La La La La La La La La외로운 바람이 부는가 봐코끝이 차 여름날에도1년 지나가는 계절은아무것도 아니란 듯이목소리도 나오지 않는 많은 날을 숨 쉬고 있지만서로에게 건네어 나눈 노래로 그날 위해 용기를 내서모두 함께 노래 부르자힘찬 노랫소리 슬픔 가려지도록 괜찮을 거야 시계의 바늘처럼다시 돌고 돌아 제자리로 오겠지기억해 언제나 우린 함께라는 걸변하지 않는 너의 손 놓지 않을게La La La La La La La La La La La LaLa La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La La,33924,34
한동근,사랑인걸,2022-03-13,하루가 가는 소릴 들어너 없는 세상 속에달이 저물고 해가 뜨는 서러움한날도 한시도 못 살 것 같더니그저 이렇게 그리워하며 살아어디서부터 잊어갈까오늘도 기억 속에니가 찾아와 하루 종일 떠들어니 말투 니 표정 너무 분명해서마치 지금도 내 곁에니가 사는 것만 같아사랑인걸 사랑인걸지워봐도 사랑인걸아무리 비워내도내 안에는 너만 살아너 하나만 너 하나만기억하고 원하는 걸보고픈 너의 사진을꺼내어 보다 잠들어어디서부터 잊어갈까오늘도 기억 속에니가 찾아와 하루 종일 떠들어니 말투 니 표정 너무 분명해서마치 지금도 내 곁에니가 사는 것만 같아사랑인걸 사랑인걸지워봐도 사랑인걸아무리 비워내도내 안에는 너만 살아너 하나만 너 하나만기억하고 원하는 걸보고픈 너의 사진을꺼내어 보다 잠들어잠결에 흐르던 눈물이곧 말라가듯 조금씩 흐려지겠지손 내밀면 닿을 듯아직은 눈에 선한 니 얼굴사랑해 사랑해 잊으면 안 돼너만 보고 너만 알고너만 위해 살았던 난마음 둘 곳을 몰라하루가 일 년 같아아무것도 아무 일도아무 말도 못하는 난그래도 사랑을 믿어그래도 사랑을 믿어오늘도 사랑을 믿어,32062,35
10CM,서랍,2021-12-07,어린 햇살 아래서뛰어놀곤 했었던가쁜 숨결굽이진 골목 지나길을 따라가보면같은 기억어른이란 시간은아직 어색하게도나를 채워많은 게 변했다 해여긴 그대로인걸You’ll feel the same땀에 젖어 놀았던우리는 너와 난 이젠돌아갈 순 없지만낡아진 서랍 속에서작았던 서롤 기억해When I’m far from homeAlways 떠올라 난 아직도반짝이던 네 두 눈마주 보던 그림자마주 보던 우리는여기 still same시간은 언제나 날울리는 존재지만놓질 못해많은 게 더 지날 땐여긴 또 하나의Our home그땐 우린 어딜까낡아진 서랍 속에서작았던 서롤 기억해When I’m far from homeAlways 떠올라 난 아직도반짝이던 네 두 눈혼자서 숨겼던널 향한 마음은알게 하진 않을 거야널 볼 수 있다면 그걸로 충분해담을게 두 눈에 언제든 항상낡아진 서랍 속에서작았던 서롤 기억해When I’m far from homeAlways 떠올라 난 아직도반짝이던 네 두 눈,65529,36
경서예지,너에게 꼭 말하고 싶은 게 있어,2022-07-17,지금보다내가 만약 좀 더 예쁜 모습으로너의 귀에 들리게더 예쁜 말투를 쓰면우리 사이가 특별해질까내 소원은니 주위만 혼자 서성거리는 일그만하고 싶은 거 하난데이제는 나도 사랑 받고 싶은데나를 바라봐 줘 낮과 밤이 되줘늘 환하게 빛나는 너는내 사랑 알지 못하지만그래서 더 망설이지만언젠가 너의 시선 속에내가 드는 일이기적처럼 일어날 때다 줄게 내 거 다 너에게어쩔 때는내 마음이 너무 뜨겁기만 해서부담될까 걱정돼그러다 널 보면또 바보처럼 웃고 있어나를 바라봐 줘 낮과 밤이 되줘늘 환하게 빛나는 너는내 사랑 알지 못하지만그래서 더 망설이지만언젠가 너의 시선 속에내가 드는 일이기적처럼 일어날 때다 줄게 내 거 다 너에게선명하게 아직기억해 처음 너를 보았던 그날날 바라보는 네 눈빛에 갇혀서움직일 수가 없던그때 그 순간을안 들키고 싶던 티 안 내고 싶던너를 향한 내 마음 이젠전부 다 표현하고 싶어고민은 널 더 늦출 뿐야용기 내 고백을 할 거야네 앞에 설 거야너 하나로 가득한 하루가내게는 꿈보다 소중해넌 평생 내 맘 모른대도,4918,37
