가수명,노래제목,발매일,가사,좋아요수,순위
백지영,사랑안해,2006-03-30,그럴려고 그랬어 돌아가려고 너의 차가움엔 그래 다 이유 있었던거야 나를 만지는 너의 손길 없어진 이제야 깨닫게 되었어 네맘 떠나간 것을  설마하는 그런 미련 때문에 그래도 나는 나를 위로해 나 이제 이러는 내가 더 가여워 이제라도 널 지울꺼야 기억의 모두를  이제 다시 사랑안해 말하는 난 너와 같은 사람 다시 만날 수가 없어서 사랑할 수 없어서 바보처럼 사랑 안해 말하는 널 사랑한다 나를 잊길바래 나를 지워줘  바보처럼 몰랐어 너희 두 사람 아직 기억하려던 그건 그래 다 욕심이야 다짐했건만 매일 아침 눈을 떠 지나간 너에게 기도해 나를 잊지 말라고  제발 지금 내가 바라는 하나 내 얘길 너무 쉽게 하진마 차라리 나를 모른다고 말해줘 시간지나 알게 될꺼야 내 사랑의 가치를  이제 다시 사랑안해 말하는 난 너와 같은 사람 다시 만날 수가 없어서 사랑할 수 없어서 바보처럼 사랑안해 말하는 널 사랑한다 나를 잊길 바래 나를 지워줘  내가 없는 내가 아닌 그 자리에 사랑 채우지마 혹시 만날 수가 있다면 사랑 할 수 있다면 아프잖아 사랑한 널 지켜보며 사랑한단 그 말 한마디를 하지 못해서  ,25009,1022
네이비쿼카 (NavyQuokka),Summer Festa,2022-07-13,뜨거운 여름밤의 페스타 눈부신 우리의 한날의 이 순간은 타오를 거야 저 구름 위를 건너 떠오르는 기분 우리들만의 페스타 아무도 없는 저 무인도로 떠나버리고 싶어 아무 일 없이 지나가는 하루가 언제였나 싶어 오늘은 그저 푸르른 햇살 비쳐진 바닷속을 헤엄치고서 시원한 바람 타고 흘러갈래 뜨거운 여름밤의 페스타 눈부신 우리의 한날의 이 순간은 타오를 거야 저 구름 위를 건너 떠오르는 기분 우리들만의 페스타 어둠이 오면 다 같이 모여 따듯한 불을 피워 못다 한 이야기꽃을 피우며 우리의 여름밤을 채워 즐거운 일도 속상한 일도 오늘은 편히 누워 밤하늘 보며 여기에 바람 태워 흘려보내 뜨거운 여름밤의 페스타 눈부신 우리의 한날의 이 순간은 타오를 거야 저 구름 위를 건너 떠오르는 기분 우리들만의 뜨거운 여름밤의 페스타 눈부신 우리의 한날의 이 순간은 타오를 거야 저 구름 위를 건너 떠오르는 기분 우리들만의 페스타 ,629,1023
길구봉구,있어줄래,2019-04-08,세상에 어떤 꽃잎도 아름답지만 짧은 기억을 머금고 떨어지듯이 영원한 것은 없다고 난 그걸 너무 잘 알지만 너만은 아니길 난 기도해 바람이 불어도 나의 마음이 흩어지지 않게 나의 손을 내 마음을 안아줄래 나의 옆에 있어줄래 내가 모든 걸 잃어도 너만은 꼭 남아줄래 모두가 날 떠나가도 넌 지금 이대로 늘 변치 않기를 널 기억 못 하는 그날이 와도 나와 있어줄래 내일을 약속해줄 수 없는 나지만 변함없는 그 마음을 내려준 너라서 고마워 우리의 오늘이 시간에 바래 녹슬어 간대도 나의 눈에 나의 품에 안겨줄래 나의 옆에 있어줄래 내가 모든 걸 잃어도 너만은 꼭 남아줄래 모두가 날 떠나가도 넌 지금 이대로 늘 변치 않기를 사실 난 그게 너무 두려워 다 주고도 다 하고도 늘 미안한 그 말 널 사랑해 영원보다 더 영원히 내 옆에 있어줘 My love 이 세상에 모든 빛이 사라진대도 너만은 내 눈앞에서 지금처럼 날 비춰주길 사랑해 영원히 사랑해 영원히 너를 기억 못 하는 그날이 와도 나와 있어줄래 ,38545,1024
디셈버,사랑은 너와 별을 보는 것,2021-12-17,사랑은 너와 별을 보는것 사랑은 너와 손을 잡고 걷는것 이젠 말할게 너에게 사랑해 세상 그 누구보다 네 마음에 슬픈 비가오면 내가 지붕이 되줄게 세찬 바람 불어도 지켜줄 그런 한사람이 되어줄게 지난 과거에 지쳤던 나의 손을 잡아줬던 너에게 모든걸 걸게 너만 있으면 돼 사랑은 너와 별을 보는것 사랑은 너와 손을 잡고 걷는것 이젠 말할게 너에게 사랑해 세상 그 누구보다 네 생일엔 촛불 하날 켜고 축하해 너를 사랑해 밤하늘의 빛나는 별처럼 내 가슴에 빛나는 한사람 오랜 세월이 지나도 나의 발걸음 맞춰줄 네가 있어서 행복해 우린 둘이니까 사랑은 너와 별을 보는것 사랑은 너와 손을 잡고 걷는것 이젠 말할게 너에게 사랑해 세상 그 누구보다 어제보다 더 많이 오늘은 더 사랑하도록 너의 그림자가 되어줄게 난 너이니까 you're my love 둘이어서 너무 행복해 너의 그 손을 잡을게 무슨 일 있어도 놓지않게 약속할게 i wanna love 나의 곁에 영원히 있어줘 너에게 마지막 사람이길 너에게 마지막 운명이길 ,6405,1025
권진아,시계 바늘,2019-09-19,구름이 덮지 못한 하늘 틈이 보이면 비가 꼭 안 올 것 같아 아주 가끔은 웃던 너의 얼굴을 보며 괜찮다 믿은 것처럼 모를 리 있니 넌 떠나가고 있음을 아니 어쩜 이미 떠나갔음을 해질녘 노을이 더 아름다운 것처럼 이 사랑도 끝자락이 예뻐 서로를 보다 가만히 걷다 나는 너만 넌 먼 곳을 바라보다 너의 마음의 시계 바늘이 이젠 나를 지나가고 있잖아 희미해지다 끝나버린 노래처럼 자연스레 멀어지고 싶은데 눈치도 없이 내 마음이 너를 부른다 흐트러진 마지막은 싫은데 서로를 보다 가만히 걷다 나는 너만 넌 먼 곳을 바라보다 너의 마음의 시계바늘이 이젠 나를 지나가고 있잖아 잘 지낼 수 있어 난 잘 그러니까 괜찮은 척이 난 참 쉬워 너도 알고 있잖아 울기라도 할까 봐 아무 말이나 하는 마음을 뜨거운 정오 아련한 오후 서늘했던 저녁이 지나가고 나란했었던 시계바늘이 둘이 되어 멀어지고 있잖아 이젠 나를 지나가고 있잖아 ,32431,1026
유재하,사랑하기 때문에,1987-08-20,처음 느낀 그대 눈빛은 혼자만의 오해였던가요 해맑은 미소로 나를 바보로 만들었소 내곁을 떠나가던 날 가슴에 품었던 분홍빛의 수많은 추억들이 푸르게 바래졌소 어제는 떠난 그대를 잊지 못하는 내가 미웠죠 하지만 이제 깨달아요 그대만의 나였음을 다시 돌아온 그대 위해 내 모든 것 드릴테요 우리 이대로 영원히 헤어지지 않으리 나 오직 그대만을 사랑하기 때문에 커다란 그대를 향해 작아져만 가는 나이기에 그 무슨 뜻이라해도 조용히 따르리오 어제는 지난 추억을 잊지 못하는 내가 미웠죠 하지만 이제 깨달아요 그대만의 나였음을 다시 돌아온 그대 위해 내 모든 것 드릴테요 우리 이대로 영원히 헤어지지 않으리 나 오직 그대만을 사랑하기 때문에 사랑하기 때문에 ,52105,1027
이문세,가로수 그늘 아래서면,2003-05-24,라일락 꽃향기 맡으면 잊을 수 없는 기억에 햇살 가득 눈부신 슬픔안고 버스 창가에 기대우네 가로수 그늘 아래서면 떠가는 듯 그대 모습 어느 찬비 흩날린 가을 오면 아침 찬 바람에 지우지 이렇게도 아름다운 세상 잊지 않으리 내가 사랑한 얘기 우 우우우 우 여위어 가는 가로수 그늘 밑 그 향기 더하는데 우 우우우 우 아름다운 세상 너는 알았지 내가 사랑한 모습 우 우우우 우 저 별이 지는 가로수 하늘 밑 그 향기 더 하는데 ,13158,1028
송지은,미친거니 (Feat. 방용국),2011-03-03,사랑이 아냐 이건 사랑이 아냐 너의 집착일 뿐이야 어디 있든지 내가 무얼 하든지 무서워 나를 바라보는 넌 너의 그림자를 따라 밟다 난 전화를 걸어 네 떨리는 숨소리에 짜릿해져버려 빨라지는 네 발걸음 따라 뛰는 내 심장 미칠 것만 같아 어두워지는 긴 밤 너의 집 앞 불 꺼진 가로등 밑에서 너를 본다 네 방 창 문 틈에서 밤이 끝날 때까지 날 찾아봐 어서 나와 숨 막히는 숨바꼭질을 계속해 넌 넌 넌 넌 절대 내게서 떨어질 수 없어 미친거니 왜 그러니 이제 그만 나 좀 내버려둬 네가 보여 숨이 막혀 내 눈 앞에서 좀 사라져줘 넌 날 절대 벗어날 수 없어 넌 날 사랑 할 수밖에 없어 도망쳐봐 네가 어디에 있든지 난 볼 수 있으니 널 알지 깊숙이 넌 날 절대 벗어날 수 없어 넌 날 사랑 할 수밖에 없어 이제 날 봐 I Don't Wanna Cry No More more 사라져 버려 그만 좀 꺼져 버려 정말 숨도 못 쉬겠어 어딜 가든지 내가 어디 있든지 무서워 나를 따라오는 너 수백 번이고 수만 번이고 전화를 걸었는데 왜 왜 넌 대답이 없어 잊었니 우리 만난 지 벌써 천일이 됐어 네가 좋아하는 선물을 준비했어 네가 자주 가는 거리에 앉아 널 기다리고 있어 내 사랑을 알아 집착이라 말하지 마 사랑을 몰라 넌 미쳤다고 말하지 마 내 맘을 몰라 넌 넌 넌 넌 넌 절대 내게서 떨어질 수 없어 미친거니 왜 그러니 이제 그만 나 좀 내버려둬 네가 보여 숨이 막혀 내 눈 앞에서 좀 사라져줘 너도 날 원하잖아 나를 사랑하잖아 나를 도망치지 마 헛소리 좀 집어 치워 정신 차려 그만 좀 해 이제 나를 놓아줘 이건 아냐 사랑이 아니야 내게 상처뿐이야 이러지마 널 사랑 했지만 이제는 아니야 너의 기억에서 날 잊어줘 I Don't Wanna Cry No More More ,31725,1029
싸이 (PSY),Dream (Feat. XIA of JYJ),2015-12-01,내게 있을 땐 옆에 있는 게 그게 그렇게 소중함을 소중한지 잊는다 결국 잃는다 결국 실은 나 그렇고 그저 그런 인간이었다 감사한 걸 감사할 줄 모르는 간사한 남사스러운 사람 행복 찾아 왜 먼 산만 바라봤을까 보이는 그대로 믿기 싫어서 믿고 싶은 대로 보기 시작해 외로워지는 지름길인데 괴로워지는 기름칠인데 꿈을 잃거나 이루거나 그 다음 날을 다시 살아가잖아 걱정하지마 이 모든 게 꿈이야 이 꿈에서 깨어날 때 그 모든 게 그대로 다 그 자리에 있었으면 해 여전했으면 해 그때는 영원했으면 해 언젠가 우리 다시 만날 때 지난날처럼 다시 행복을 위해 노래 부르며 그 노래 들으며 인생이란 꿈에서 깨어날 때 믿기 어려운 일 받아들이기 어려운 현실 원래 혼자 왔다가 혼자 살다가 혼자 떠나가는 외로운 길 외로움이 굳은살이 되어 그만큼 내게 피와 살이 되어 담담해져 가 점점 변해 가 무덤덤해져 나 어른이 되어가 갈 사람은 간다 또 산 사람은 산다 신이 내게 주신 가장 잔인한 감정 그 익숙함에 눈물 말라간다 해가 지면 아쉬워하다 달이 뜨자마자 아름답구나 기쁘면 꿈이 아니길 바라는 나 슬프면 꿈이길 바라는 나 이 꿈에서 깨어날 때 그 모든 게 그대로 다 그 자리에 있었으면 해 여전했으면 해 그때는 영원했으면 해 언젠가 우리 다시 만날 때 지난날처럼 다시 행복을 위해 노래 부르며 그 노래 들으며 인생이란 꿈에서 깨어날 때 만남의 기쁨도 헤어짐의 슬픔도 긴 시간을 스쳐가는 짧은 순간인 것을 만남의 기쁨도 헤어짐의 슬픔도 긴 시간을 스쳐가는 짧은 순간인 것을 ,43572,1030
허각,하늘을 달리다,2010-11-16,두근거렸지 누군가 나의 뒤를 쫓고 있었고 검은 절벽 끝 더 이상 발 디딜 곳 하나 없었지 자꾸 목이 메어 간절히 네 이름을 되뇌었을 때 귓가에 울리는 그대의 뜨거운 목소리 그게 나의 구원이었어 마른하늘을 달려 나 그대에게 안길 수만 있으면 내 몸 부서진대도 좋아 설혹 너무 태양 가까이 날아 두 다리 모두 녹아 내린다고 해도 내 맘 그대 마음속으로 영원토록 달려갈거야 내가 미웠지 난 결국 이것밖에 안 돼 보였고 오랜 꿈들이 공허한 어린 날의 착각 같았지 울먹임을 참고 남몰래 네 이름을 속삭였을 때 귓가에 울리는 그대의 뜨거운 목소리 그게나의 희망이었어 마른하늘을 달려 나 그대에게 안길 수만 있으면 내 몸 부서진대도 좋아 설혹 너무 태양 가까이 날아 두 다리 모두 녹아 내린다고 해도 내 맘 그대 마음속으로 영원토록 달려갈거야 허약한 내 영혼에 힘을 날개를 달 수 있다면 마른하늘을 달려 나 그대에게 안길 수만 있으면 내 몸 부서진대도 좋아 설혹 너무 태양 가까이 날아 두 다리 모두 녹아 내린다고 해도 내 맘 그대 마음속으로 영원토록 달려갈거야  ,15910,1031
노을,문득,2020-03-12,무심코 울린 알람 소리가 이른 새벽에 잠을 깨워 딱히 할 일도 없는 내 하루인데 모두가 잠이 든 시간 연락할 사람도 없고 뜬 눈으로 그저 밤을 새다보니 얼마 전 헤어져 이런 건지 가장 길게 만나서인지 하고 싶었던 말이 맘에 남아선지 후회 같은 건 아닌데 왜 이렇게 아련한지 문득 이렇게 널 생각할 때면 오늘 같은 밤이 나에겐 너무나 아파서 정말 아닌 걸 알면서도 다시 한번 그때로 돌아간다면 어제처럼 내겐 선명한 우리의 추억이 너무 그리워서 아닌 걸 알면서도 오늘 같은 밤이 오면 자주 있는 일은 아니지만 이따금씩 날 찾아오면 아무 일 없는데 괜히 외로워져 변명 같은 건 아닌데 그땐 내가 왜 그랬는지 문득 떠오른 그때의 아쉬움들이 남아 오늘 같은 밤이 나에겐 너무나 아파서 정말 아닌 걸 알면서도 다시 한번 그때로 돌아간다면 어제처럼 내겐 선명한 우리의 추억이 너무 그리워서 아닌 걸 알면서도 오늘 같은 밤이 오면 생각보다 두려워서 지금의 우릴 마주하는 게 아직도 난 그 자리에서 멈춰서 있는 채로 널 너를 사랑하고 있나 봐 아직도 그때의 내 모습을 떠올리면 지금 내겐 볼 수 없는 표정이 보여서 마주할 수 없는 내 맘과 기억 속 너에게 단 한 번 만 용기를 내고 싶어 그럴 때가 있잖아 문득 ,34479,1032
김건모,어제보다 슬픈 오늘,2011-09-27,밤새도록 내리던 소낙비가  니 모습을 지울까 니가 떠난 어제 보다도  난 오늘이 더 슬퍼지고 나의 창에 비친 아침 햇살이  어젯밤을 다 지울까 퉁퉁 부은 내 눈 속엔  아직 너를 보낸 눈물이 거울 속에 비친 내 모습은  괜찮다며 웃는데 거울 밖에 난 울고 있잖아 넌 괜찮니 지금도  나는 실감나지 않는다 어제 니가 쓰던 컵이  아직 나와 둘이 앉아있고 너의 사랑이 머물다 떠난  내 방안의 슬픔은 내 가슴에 스며 내게  어제보다 더 큰 아픔을 주네 밤새도록 힘들게 취한다고  니 모습을 잊을까 어제 니가 했던 이별 얘긴  도무지 기억이 안나 내 얼굴에 드리운 아침햇살  힘들게 나 눈을 뜨면 니가 없는 텅 빈 침대만이  내 이별을 말하네 거울 속에 비친 내 모습은  괜찮다며 웃는데 거울 밖에 난 울고 있잖아 넌 괜찮니 아직도  나는 믿어지지 않는다 문득 현관문을 열면  니가 웃으면서 올 것 같아 너의 사랑이 남겨진 여기  이 공간의 슬픔은 내 두 눈을 적셔 오늘  어제보다 더 큰 슬픔이 되어 넌 괜찮니 지금도 나는 실감나지 않는다 어제 니가 쓰던 컵이 아직 나와 둘이 앉아있고 너의 사랑이 머물다 떠난 내 방안의 슬픔은 내 가슴에 스며 내게 어제보다 더 큰 아픔을 주네 어제보다 더 오늘이 아프다 ,48680,1033
