가수명,노래제목,발매일,가사,좋아요수,앨범사진,songId,순위
플라이 투 더 스카이,가슴 아파도,2005-05-25, 오늘 하루도 열두번도 더 내 마음이 다녀오네요 그대가 내게 위험하대도 이젠 멈출 수가 없어요 종일 그려도 매일 있을 그리움 어제처럼 다시 남아서  가슴 아파도 나 이렇게 웃어요 내 눈이 행복한 건 처음이니까 삼킨 눈물에 맘이 짓물러가도 그대라면 난 괜찮아요  외로울수록 눈물날수록 알 수 없는 힘이 생겨요 슬픔에 지치면 미움에 다치면 그댈 잃을지도 몰라요 알고 있나요 내 기다림이 훨씬 삶보다 더 길다는 것을  가슴 아파도 나 이렇게 웃어요 내 눈이 행복한 건 처음이니까 삼킨 눈물에 맘이 짓물러가도 그대라면 난 괜찮아요  두번 다신 그댈 볼 수 없다면 아무것도 못보게 될텐데 눈을 뜨고도 감은 것처럼 어둠 속을 걷게 될 텐데  안고 싶어요 사랑하고 싶어요 내 품이 닳아 없어지는 날까지 남은 소원을 담아 가득 채우니 내겐 단 한사람만 오직 이 한소원만 그대라면 난 감사해요 -  ,24257,https://cdnimg.melon.co.kr/cm/album/images/003/03/224/303224_500.jpg/melon/resize/282/quality/80/optimize,851748,1021
박화요비,당신과의 키스를 세어보아요,2004-07-08," <p <br="""" 마루="""" 어지러워진="""" 위에="""">어지러워진 마루 위에 웅크린 채로 내 몸을 감싸고 지킬 수 없는 약속들만이 하루 하루를 채우고있어요 이별이 올 줄 알았다면 좀 더 그대의 가슴 깊이 안길텐데  missing you 당신과의 키스를 세어보아요 하나 하나 그대를 가만히 떠올려 누구보다 그대의 곁에 있기를 without you but you are mine 머리를 묶고 화장을 해도 어제의 나는 찾을 수 없어요 그대가 떠난 텅빈 외로움 무엇을 해야 달랠수 있나 너무나 사랑 했었어요 그것만큼은 변치않는 진실일뿐  missing you 당신과의 키스를 찾을거예요 이렇게 또 가까이 다가와 있는데 처음부터 만나지 말아야 했나요 shaining takes when you are mine </p><p <br="""" 당신과의="""" 잊을거예요="""" 키스를="""">당신과의 키스를 잊을거예요 미워할수 있다면 지울수 있다면 오늘밤은 조용히 잠들고싶어 i'm alone and you are mine  Do The Nights And Days Cure My Feel Of Pain Please Somebody Say All Of My Heart Is Almost Cryin' </p><p <br="""" eyes,="""" in="""" sight="""" was="""" your="""">In Your Eyes, In Your Sight Was It Certainly My Place Tell Me Please The Reason Of Your Love For Me Can I Cry Now  </p><p <br="""" 당신과의="""" 세어보아요="""" 키스를="""">당신과의 키스를 세어보아요 하나하나 그대를 가만히 떠올려 누구보다 그대의 곁에 있기를 without you but you are mine- </p><p <br=""""> </p> ",18944,https://cdnimg.melon.co.kr/cm/album/images/000/35/074/35074_500.jpg/melon/resize/282/quality/80/optimize,531431,1022
이현,내꺼중에 최고,2011-02-15, 넌 내꺼중에 최고 내 삶의 모든 것 중에 최고 눈이 멀었었나봐 미쳤나봐 왜 너를 못 알아봐 나 따위가 뭐라고 감히 너를 떠나 살 수 있다고 내겐 너무 과분한 사람이란 걸 이제야 알았어 넌 내꺼중에 최고 잘난 것 하나 없는데 무슨 자신감으로 그렇게 널 대한건지 널 차버릴 수 있는지 자상하기는 또 최고라 화 한번 내지 않고 오직 나만 사랑해준 자기보다 더 아껴준 내겐 너무 과분한 그 사람이 이제야 그리워 넌 내꺼중에 최고 내 삶의 모든 것 중에 최고 눈이 멀었었나봐 미쳤나봐 왜 너를 못 알아봐 나 따위가 뭐라고 감히 너를 떠나 살 수 있다고 내겐 너무 과분한 사람이란 걸 이제야 알았어 내겐 자격따윈 없지만 니 곁에 돌아가겠다는 말은 뻔뻔하지만 한 번 실수한 만큼 더 잘 할 수도 있어 이런 날 믿고 다시 받아주겠니  넌 내꺼중에 최고 내 삶의 모든 것 중에 최고 눈이 멀었었나봐 미쳤나봐 왜 너를 못 알아봐 나 따위가 뭐라고 감히 너를 떠나 살 수 있다고 내겐 너무 과분한 사람이란 걸 이제야 알았어 넌 내꺼중에 최고     ,19465,https://cdnimg.melon.co.kr/cm/album/images/011/68/952/1168952_500.jpg/melon/resize/282/quality/80/optimize,3138749,1023
녹색지대,준비 없는 이별,1995-01-01, 지난시간 내곁에서 머물러 행복했던 시간들이 고맙다고 다시 또 살게되도 당신을 만나 겠다고  아 그말해야 할텐데 떠나는 그대라도 편하게 보내줘야 할텐데  눈을 감아 지워질수 있다면 잠이들면 그만인데 보고플땐 어떻게해야 하는지 오는밤이 두려워져  아 그댈 보낼 오늘이 수월할수 있도록 미운기억을 주지 그랬어.  하루만 오늘더 하루만 준비할수 있도록 시간을 내게줘 안돼 지금은 이대로 떠나는 걸 그냥 볼수는 없어.  차라리 나 기다리다 말을해  아무것도 미안해 하지마 아무것도 걱정하지 말고 나는 괜찮아 그래도 사는 동안 함께 나눈 추억이 있잖아. 다행이야 감사할께  아 그댈 보낼 오늘이 수월할수 있도록 미운기억을 주지 그랬어  하루만 오늘더 하루만 준비할수 있도록 시간을 내게줘 안돼 지금은 이대로 떠나는 걸 그냥 볼수는 없어  차라리 나 기다리다 말을해  영원토록 바라볼수 있도록   ,13385,https://cdnimg.melon.co.kr/cm/album/images/003/49/939/349939_500.jpg/melon/resize/282/quality/80/optimize,1622512,1024
지나,꺼져 줄게 잘 살아 (Feat. 용준형),2010-07-14, 꺼져 줄게 잘 살아  똑바로 얘기해 날 보고서  내 눈을 쳐다보고 말을 해  헤어지잔 그 말 했니  나와 끝내고 싶은거니  알아 넌 여자가 생긴거야  알아 넌 내게 싫증 난거야  다만 눈물이 차오르지만  꺼져줄게 잘 살아  그 말 밖에 난 못해  잊어 줄게 잘 살아  나 없이도 행복해  니가 버린 사랑 니가 가져가  남김없이 가져가  미안하단 말도 하지마  내 걱정 하지마  yo sorry my swetty  날 떠나간다는 니 입술이  오늘따라 왜이리 원망스러워  보이는지  널 붙잡아야 하는데 말이  나오질 않아  넌 이미 멀어지는데  알아 넌 나를 다 지울거야  알아 난 니가 참 미울거야  다만 모든걸 다 알면서도  꺼져줄게 잘 살아  그 말 밖에 난 못해  잊어 줄게 잘 살아  나 없이도 행복해  니가 버린 사랑 니가 가져가  남김없이 가져가  미안하단 말도 하지마  내 걱정 하지마  You 내가 살았던 이유  You 내가 원했던 전부  You 너 하나만 바라봐주던 나 잖아  Why 왜 날 떠나는거야  Why 왜 날 버리는거야  어차피 이럴거면서 왜 날  사랑한거니  혹시 그 날 생각 나 우리 처음 만난 날 아직도 난 생각나 니가 했던 약속이 나만 아껴주고 나만 지키고 나만 사랑한다고 난 믿었어 너의 거짓말 난 믿었단 말야 Oh Oh Oh Oh Oh 사랑하긴 한거니 Oh Oh Oh Oh No No No No Oh Oh Oh Oh 잊어 줄게 잘 살아  ,16466,https://cdnimg.melon.co.kr/cm/album/images/009/60/351/960351_500.jpg/melon/resize/282/quality/80/optimize,2759748,1025
이문세,광화문 연가,1988-09-15, 이제 모두 세월 따라 흔적도 없이 변하였지만 덕수궁 돌담길엔 아직 남아 있어요 다정히 걸어가는 연인들 언젠가는 우리 모두 세월을 따라 떠나가지만 언덕 밑 정동길엔 아직 남아 있어요 눈 덮힌 조그만 교회당 향긋한 오월의 꽃향기가 가슴 깊이 그리워지면 눈 내린 광화문 네거리 이곳에 이렇게 다시 찾아와요 언젠가는 우리 모두 세월을 따라 떠나가지만 언덕 밑 정동길엔 아직 남아 있어요 눈 덮힌 조그만 교회당 향긋한 오월의 꽃향기가 가슴 깊이 그리워지면 눈 내린 광화문 네거리 이곳에 이렇게 다시 찾아와요 언젠가는 우리 모두 세월을 따라 떠나가지만 언덕 밑 정동길엔 아직 남아 있어요 눈 덮힌 조그만 교회당  ,12664,https://cdnimg.melon.co.kr/cm/album/images/000/04/441/4441_500.jpg/melon/resize/282/quality/80/optimize,47130,1026
류민희,택시 안에서,2022-01-18, 오늘따라 지나치는 택시가 많네요 마지막 그대를 봤던 날은 참 잘 잡혔는데 어디쯤이야 먼저 기다리던 그대 뒷모습도 이젠 그저 옛날 얘기죠 마냥 가다 보니 어느새 삼청동 거리죠 우리 가던 맛집도 처음 만났던 카페도 보여요 하필 택시 안 라디오 노랫소리마저 그댈 떠올리는 노래가 나오죠 이별보다 사랑이 더 쉬운 거래요 오늘보다 내일이 더 아플 거래요 그때는 좋다며 흥얼대던 노래 가사말들이 이제야 이해돼요 이렇게 슬픈 노래였었나요 창밖에 연인들은 참 좋아 보여요 남들도 그랬겠죠 그때의 우리가 부러웠겠죠 택시 아저씨는 이런 내 맘도 모르면서 그저 좋다며 흥얼거리네요 이별보다 사랑이 더 쉬운 거래요 오늘보다 내일이 더 아플 거래요 그때는 좋다며 흥얼대던 노래 가사말들이 이제야 이해돼요 이렇게 슬픈 노래였었나요 한때는 좋다며 웃던 우리였었는데 언제쯤 혼자가 익숙해 질까요 잘 지내고 있는 건가요 혹시 내가 실수인 척 전화한다면 모르는 척 그냥 한번 받아주세요 아직은 너무 힘들어 그댈 잊지 못하겠지만 노력은 해볼게요 근데 약속은 못 할 것 같아요  ,5535,https://cdnimg.melon.co.kr/cm2/album/images/108/41/124/10841124_20220113123423_500.jpg?d4c0eb461c024e3b0760d26868478b0e/melon/resize/282/quality/80/optimize,34532431,1027
V.O.S,니 이름 불렀나 봐,2020-11-08, 헤어진 지 몇 달이 지났는데 아직도 못 잊었냐며 만나잔 친구 말에 생각 없이 나갔던 술자리엔 낯선 여자 친구들이 소개해 줬어 이렇게라도 널 잊어 볼 수 있다면 노력해보고 싶어 몇 잔을 마셨는데 니 이름 불렀나 봐 나 술에 취해서 그리워했던 날들이 보고 싶었던 날들이 잊혀지지 않나 봐 나 술에 취해도 지금이라도 날 찾아 와줄 순 없니 보고 싶다고 떼쓰던 애처럼 그때 그날처럼 술잔만 보고 딱히 할 말도 없어서 어색한 인사 하며 억지로 삼켰는데 니 이름 불렀나 봐 나 술에 취해서 그리워했던 날들이 보고 싶었던 날들이 잊혀지지 않나 봐 나 술에 취해도 지금이라도 날 찾아 와줄 순 없니 보고 싶다고 떼쓰던 애처럼 그때 그날처럼 바쁘게 일하고 누굴 만나고 이렇게 살다 보면 다 잊혀지면 좋겠어 그 단순한 걸 못해 너를 잊지를 못해 우리 모든 추억이 다 그리워 널 밤새 찾았나 봐 나 많이 취해서 꾹꾹 참았던 말들이 늘 하고 싶던 말들이 해주고 싶었나 봐 나 술김에라도 미친 척하고 날 찾아와 줄 순 없니 우리가 처음 사랑한 날처럼 그때 그날처럼  ,17449,https://cdnimg.melon.co.kr/cm2/album/images/105/15/058/10515058_20201106154847_500.jpg?b8109fc453b9927ea69aeaa81fb2ba59/melon/resize/282/quality/80/optimize,33046410,1028
토이,그녀가 말했다 (With 권진아),2014-11-18, 새 옷을 사고 종일 tv를 켜놔도 자꾸만 멍하니 전화만 보네요 친굴 만나고 애써 아닌 척 밝게 웃어도 점점 난 약해져 가요 너무 잘라 우스워진 머릴 보며 다 터 버린 입술 보며  그댈 생각해 나 그댈 미워해 나 그댈 좋아해 내가 없는 하루 아무렇지도 않나요 나는요 나는요 그댈 좋아해요 왜 그댄 나와 같은 맘 아닌가요 나 없이 나 없이 잘 지내지 말아요 행복하게 지내란 그 말 난 싫어요 마지막 표정 우리 함께 한 긴 날들보다 많은 걸 얘기했어요 라디오에서 흐르는 노래 속에 늘 함께 걷던 거리에 그대가 들려 나 그대가 보여 나 그댈 기다려 이런 날 아나요 그댄 내 생각하나요 나는요 나는요 그댈 좋아해요 왜 그댄 나와 같은 맘 아닌가요 나 없이 나 없이 잘 지내지 말아요 행복하게 지내란 그 말 싫어 다시는 다시는 못 볼 것만 같아 꼭 마지막 인사 같아 잘 지내지 마요  ,66106,https://cdnimg.melon.co.kr/cm/album/images/022/91/053/2291053_500.jpg/melon/resize/282/quality/80/optimize,5465096,1029
김범수,오직 너만,2015-02-18, 오직 너만 가도 가도 아는 길을 가고 있지만 누가 봐도 뻔한 사랑 하고 있지만 기다리고 기다린다 나의 사랑 그게 너여서 그게 너여서 그게 너여서 너를 향해 가는 길이 불안하지만 확신 없는 기다림도 두렵긴 하지만 사랑하고 사랑한다 내 사랑 그게 너라서 그게 너라서 내겐 오직 너만 나 오직 너만 나의 시작과 끝은 전부 너이니까 오직 너만 난 오직 너만 원해 나의 처음과 끝은 모두 너라는 사실 그게 너라서 그게 너라서 내겐 전부라서 이런 얘기 하는 나도 별 거 없지만 사랑 말고 줄 게 없어 참 미안하지만 불러보고 불러본다 내 사랑 그게 너라서 그게 너라서 내겐 오직 너만 나 오직 너만 나의 시작과 끝은 전부 너이니까 오직 너만 난 오직 너만 원해 나의 처음과 끝은 모두 너라는 사실 그게 너라서 그게 너라서 내겐 전부라서  ,27155,https://cdnimg.melon.co.kr/cm/album/images/023/05/315/2305315_500.jpg/melon/resize/282/quality/80/optimize,5599020,1030
최현준 (V.O.S),하염없이 (Prod. 손이삭),2022-07-05, 바람이 아직 차가워 아픈 건 괜찮니 이젠 걱정도 무뎌졌나 봐 보고 싶다는 말에 점점 아무렇질 않아 그래 다 지겨워졌어 다 더는 아니라고 헤어지자고 차갑게 널 보냈는데 뒤돌아선 널 보고 나서야 그저 하염없이 울었다 널 앞에 두고 괜찮은 척했다 참 바보같이 굴었다 끝까지 아닌 척하며 홧김에 뱉었던 맘에 없었던 거짓말로 널 뿌리쳤다 이런 날 용서 못 해 하염없이 울었다 오랜만에 열어봤어 내가 썼던 편지 온통 널 향한 모습뿐인데 핸드폰에 가득 차 있던 사진들을 지워보지만 그리워 더 그리워진다 지금이라도 널 붙잡으려고 서둘러 널 찾아도 더 이상 너는 내 곁에 없다 그저 하염없이 울었다 널 앞에 두고 괜찮은 척했다 참 바보같이 굴었다 끝까지 아닌 척하며 홧김에 뱉었던 맘에 없었던 거짓말로 널 뿌리쳤다 이런 날 용서 못 해 하염없이 울었다 사실은 너무 겁이 나 너 없는 아침이 오면 또 눈물 속에 하룰 보낸다 더 미친 듯이 외쳤다 돌아오라고 온종일 불렀다 더 늦기 전에 매일 난 마냥 널 찾아다녔다 왜 난 몰랐을까 왜 그랬을까 다시 되돌릴 수 있을까 아직 널 놓지 못해 하염없이 널 기다린다  ,918,https://cdnimg.melon.co.kr/cm2/album/images/109/97/352/10997352_20220705104724_500.jpg?60836c917987dd9c5128405a238921ee/melon/resize/282/quality/80/optimize,35370301,1031
신용재 (2F),그 남자 그 여자,2021-12-08, 혹시 네가 다시 돌아올까 봐 다른 사랑 절대 못 해 남자를 울렸으면 책임져야지 네가 뭘 알아 남자의 마음을 모든 걸 다 주니까 떠난다는 그 여자 내 전부를 다 가져간 그 여자 한 때는 내가 정말 사랑했던 그 여자 다 믿었었어 바보같이 여자는 다 똑같나 봐 혹시 네가 다시 돌아올까 봐 다른 사랑 절대 못 해 여자를 울렸으면 책임져야지 네가 뭘 알아 여자의 마음을 모든 걸 다 주니까 떠난다는 그 남자 내 전부를 다 가져간 그 남자 한 때는 내가 정말 사랑했던 그 남자 다 믿었었어 바보같이 우린 미치도록 사랑했었지 너도 기억나니 그때의 그 아름다운 모든 추억 속에 너와 나 정말 미치도록 사랑했었지 모든 걸 다 주니까 떠난다는 그 남자 이런 내 마음 하나 몰라주는 그 남자 한 때는 내가 정말 사랑했던 그 남자 다 믿었었어 바보같이 그땐 사랑이 이별인 줄 모르고 그런 줄도 모르고 다 믿었었어 우리 둘이  ,5984,https://cdnimg.melon.co.kr/cm2/album/images/108/05/236/10805236_20211207144344_500.jpg?8776d183cec967fa7de69a07203d15d3/melon/resize/282/quality/80/optimize,34378248,1032
신승훈,I Believe,2001-08-01, I believe 그댄 곁에 없지만 이대로 이별은 아니겠죠 I believe 나에게 오는 길은 조금 멀리 돌아올 뿐이겠죠 모두 지나간 그 기억속에서 내가 나를 아프게 하며 눈물을 만들죠 나만큼 울지 않기를 그대만은 눈물 없이 날 편하게 떠나주기를 언젠가 다시 돌아올 그대 라는 걸 알기에 난 믿고 있기에 기다릴께요 난 그대여야만 하죠 I believe 내가 아파할까봐 그대는 울지도 못했겠죠 I believe 흐르는 내 눈물이 그댈 다시 내게 돌려 주겠죠 자꾸 멈추는 내 눈길 속에서 그대 모습들이 떠올라 눈물을 만들죠 나만큼 울지 않기를 그대만은 눈물 없이 날 편하게 떠나주기를 언젠가 다시 돌아올 그대라는 걸 알기에 난 믿고 있기에 기다릴께요 난 그대여야만 하죠 나 그댈 알기 전 이 세상도 이렇게 눈부셨는지 그 하늘 아래서 이젠 눈물로 남겨졌지만 이 자릴 난 지킬께요 그대란 이유만으로 나에게는 기다림 조차 충분히 행복하겠죠 사랑한 이유만으로 또 하루가 지나가고 오는길 잊어도 기다릴께요 난 그대여야만 하죠 난 그대여야만 하죠  ,40348,https://cdnimg.melon.co.kr/cm/album/images/003/14/498/314498_500.jpg/melon/resize/282/quality/80/optimize,1116679,1033
