가사,감정
Don’t Go away go away 비가 내리는 날엔 그대 아무 말없이 내 곁에서 안아줘 don’t cry 꿈에서 보았던 만났던 환상 속에 모든 순간 속에 영원히 있으니 내 곁에 항상 있어줘 사막에 피어나는 꽃처럼 그래 난 바람에도 흔들리지 않아 don`t wanna cry 오늘밤도 i don`t lie 네 곁에서 i can try 계절을 지나 시간을 지나 이렇게 빛나 인생은 짧아 넌 내게 전쟁 속의 단 하나의 피난처 태양의 뜨거움을 식혀주던 나무처럼 날 쉬게 했지 Don’t Go away go away 나의 이 꿈속에서 이젠 불안한 미래도 더 이상 없도록 don’t cry 빛나던 두 눈에 가슴에 날 새겨줘 그 어떤 슬픔도 아픔도 없도록 이젠 먹구름이 몰려와도 그대라면 난 괜찮아 It's alright 혼자서는 두려워 이 밤은 또 외로워 외로움에 괴로워 You are not alone You are not alone 언제라도 너의 곁에 내가 있을게 숨을 쉴 때 마다 너의 뒤에 있어줄 거야 널 지켜줄 거야 Don’t Go away go away 비가내리는 날엔 그대 아무 말 없이 내 곁에서 안아줘 don’t cry 바람처럼 라이라이라 떠나지 말아줘 파도처럼 라이라이라 와줘 ,happy
 한동안 많이 힘들겠지  예전처럼 우리다시 만날까  말하고 싶은데 말하고 싶은데  그댄 지금 어디에  좋아 니 멋대로 떠나  지난날 속에 기억은  지워줄께  함께 잊어줄께  잘 살아볼께 잊어볼께  믿거나 말거나 사랑이란 언제나  주거나 받거나 사라지는 거잖아  환한 미소로 내게 다가왔던  그대는 어디에 나 또한 어디에  I promise U I promise U  난 너를 잊어 갈께  I can't love with U  I can't love with U Oh no  이제는 기억에 사라질께 난  내 삶속에 단 한번에 상처  남기고 간  그대안에 갇혀 지내왔어  오랫동안을  나의 다짐이 나를 꺼내줬어  한순간 너를 보내기에 내가 너를 너무 사랑했나봐  말하고 싶은데 말하고 싶은데  그댄 지금 어디에 걸어가 각자의 길을 걸어가 가  늘어가 찢겨진 편진 늘어가 가  혼자나마마 늦게나마마  찢겨진 편질들고 네게 찾아가  조금만 더 내게 시간을 줘 제발  한번만 더 내게 기회를 줘 제발  언젠간 너도 나처럼 멋대로  제멋대로 굴던때를 후회하고 말걸 I promise U I promise U  난 너를 잊어 갈께  I can't love with U  I can't love with U Oh no  이제는 기억에 사라질께 난 멀어질대로 멀어지고 그대는 멀어지고 절대로 그때로 돌아갈순 없고 믿고 싶지는 않고 너를 믿고 살아왔고 잔인하게도 날 떠나갔고 한참동안 울어야 했고 저 달빛에 기대어봤고 이미 떠나간 너를 볼순없고 나 너를 보내고 그 시간속에서 얼마나 지쳐있는지 I deep in side my heart hold me Now cause I miss U baby I can't love with U I can't love with U 난 너를 잊어 갈께 oh I promise U I promise U Oh no 이제는 기억에 사라질께 난 가라 했어 잊으라 했어 애써 잊어보겠어 됐어 널 지워버리겠어 알겠어 벌써 나의 기억 속에서 사라져가고 있어 가라 했어 잊으라 했어 애써 잊어보겠어 됐어 널 지워버리겠어 알겠어 벌써 나의 기억 속에서 사라져가고 있어 벌써 잊었어  ,happy
 어깨가 무겁나요 무거운 짐을 내려놓기가 참 쉽진 않죠 누군가 말했죠 내 꿈이 멀게만 느껴질 땐 잠시 쉬다 가세요 매일 같은 일상에 힘든가요 그건 누구를 위한 거죠 결국 또 쓰러질 텐데 힘들어 혼자라 느껴질 때 이 노랠 들어봐요 기대해 즐겨 듣던 그 멜로디 Woo woo 라디오에 흘러나올 그 목소리 Oh 내가 할 수 있는 건 노래 가사뿐이죠 힘들어도 괜찮아 괜찮아 괜찮아 잘될 거예요 I believe in you 3년째지 어느 곳도 날 원하지 않는 삶이 이제 군대라도 가야 하나 싶어서 부모님께 말씀드렸더니 딱 한마디 했어 어휴 그래서 말 못했지 하던 알바도 잘렸다고 Well 어제는 제대 직전인 친구가 휴가 나왔어 하는 말이 무섭대 대학서 배운 건 다 까먹었어 실업자 100만 시대 그런 건 잘 모르겠고 그 숫자가 차라리 통장 잔고였음 좋겠어 시끄러운 알람이 새벽부터 날 계속 재촉해 쫓기듯 나선 집 밖은 틈 없는 벼랑 끝 같아 뭘 하고 있지 아니 뭘 해야 하지 답이 없는 메아리 난 왜 밖에서 치이고 엄한 곳에다 화풀이해 좌표 없는 항해 위 방황하는 작은 종이배 억지로 눈물을 삼켜 어느새 한숨은 습관이 돼 알아 나도 바보 같은 거 남 앞에선 괜찮은 척 티 없이 해맑던 예전의 넌 지금 어딨니 기대해 즐겨 듣던 그 멜로디 Woo woo 라디오에 흘러나올 그 목소리 Oh 내가 할 수 있는 건 노래 가사뿐이죠 힘들어도 괜찮아 괜찮아 괜찮아 잘 될 거예요 I believe in you 사랑하는 가족들 가족 같은 친구들 얼굴 못 본 지가 밥 한번 먹자 한 뒤로 한 번쯤 여유를 가져도 나쁘진 않을 텐데 지금 내가 외롭진 않을 텐데 노랜 다 끝나가지만 아직 다 못한 말이 많아 모두가 나와 같은 맘이겠죠 기대해 즐겨 듣던 그 멜로디 멜로디 멜로디 라디오에 흘러나올 그 목소리 Oh 내가 할 수 있는 건 노래 가사뿐이죠 힘들어도 괜찮아 괜찮아 괜찮아 잘 될 거예요 I believe in you  ,happy
ooh i miss u i need u 그대 얼굴이 또 생각이나요 잠도 오지 않는 밤 슬픈 눈물이 내 볼에 흐르면 이별인 걸 난 느껴요 찬바람 불어오는 날에는 그대 내게 돌아와요 매일 이 거리에서 골목길에서 난 기다릴게요 이 밤이 다가도록 i`ll be missing you 오늘 밤이 지나면 영영 잊을지 몰라 i`ll be missing you 시간이 멈췄으면 그때로 돌아갔으면 두루루루 두루루 예예 창문밖에는 또 비가 내려 잠도 오지 않는 이 밤에 텅 빈 방안에 나 외로이 홀로 그대 생각뿐인 오늘밤 찬바람 불어오는 날에는 그대 내게 돌아와요 벌써 나를 잊어도 날 모른대도 난 기다릴 텐데 이 밤이 다가도록 i`ll be missing you 오늘 밤이 지나면 영영 잊을지 몰라 i`ll be missing you 시간이 멈췄으면 그때로 돌아갔으면 이별은 그만 상처를 주는 일도 그만 한 번도 못했던 말 그대 없이 난 못 살아요 오늘밤 그리워요 i`ll be missing you 꿈속에서나 그댈 만날 수 있겠지만 i`ll be missing you 내일 잠에서 깨면 나의 곁에 있었으면 i`ll be missing you 오늘 밤이 지나면 영영 잊을지 몰라,happy
 처음이라 그래 며칠 뒤엔 괜찮아져 그 생각만으로 벌써 일년이 너와 만든 기념일마다 슬픔은 나를 찾아와 처음 사랑 고백하며 설렌 수줍음과 우리 처음 만난 날 지나가고 너의 생일엔 눈물의 케이크 촛불 켜고서 축하해 I believe in you I believe in your mind 벌써 일년이 지났지만 일년 뒤에도 그 일년 뒤에도 널 기다려 너무 보고 싶어 돌아와줘 말 못했어 널 보는 따뜻한 그의 눈빛과 니 왼손에 껴진 반지보다 빛난 니 얼굴 때문에 I believe in you I believe in your mind 다시 시작한 널 알면서 이젠 나 없이 추억을 만드는 너라는걸 내가 기억하는 추억은 언제나 지난 웃음과 얘기와 바램들 또 새로 만들 추억은 하나뿐 내 기다림과 눈물 속 너일뿐 I believe in you I believe in your mind 다시 시작한 널 알면서 이젠 나 없이 추억을 만드는 너라는걸 벌써 일년이 지났지만 일년 뒤에도 그 일년 뒤에도 널 기다려  ,happy
"<p <br="""" believe="""" hello="""" i="""" you-="""">Hello I believe you 사랑하고 싶어질 때 어때요 그대여 이제는 될까요 </p><p <br="""" believe="""" hello="""" i="""" you-="""">두 눈엔 오직 그대 하나만 보입니다 이 세상 그대와 단 둘이 우리만 Be forever with you </p><p <br="""" believe="""" hello="""" i="""" you-="""">너의 달콤한 목소리가 내 이름을 부를때 너의 촉촉한 눈빛들이 내 얼굴을 스칠때 사랑한다는 얘기를 너의 귓가에 속삭여 tonight 너의 가슴에 나를 안겨줘 </p><p <br="""" believe="""" hello="""" i="""" you-="""">어때요 그대 나는 준비가 다 됐어요 영원히 그대만 사랑합니다 Say that I Love you 워- </p><p <br="""" believe="""" hello="""" i="""" you-="""">나의 떨리는 목소리가 너의 이름 부를때 (부를때-) 나의 촉촉한 눈빛들이 너의 얼굴 스칠때 사랑한다는 얘기를 나의 귓가에 속삭여 tonight 뛰는 가슴에 너를 안겨줘   너와 나 둘이서 (둘이서) 둘이지만 하나로 (하나로) 영원히 이렇게 사랑하고 싶어 아- </p><p <br="""" believe="""" hello="""" i="""" you-="""">너의 달콤한 목소리가 내 이름을 부를 때 (너의 목소리 so sweet) 너의 촉촉한 눈빛들이 내 얼굴을 스칠 때 (너의 촉촉한 눈 빛 속에 나-) </p><p <br="""" believe="""" hello="""" i="""" you-="""">사랑한다는 얘기를(사랑해) 너의 귓가에 속삭여 tonight 너의 가슴에 나를 안겨줘(사랑해) </p><p <br="""" believe="""" hello="""" i="""" you-="""">나의 떨리는 목소리가(너만을) 너의 이름 부를때(예-) 나의 촉촉한 눈빛들이 너의 얼굴 스칠때 사랑한다는 얘기를 나의 귓가에 속삭여 tonight   뛰는 가슴에 너를 안겨줘 우리 영원히 사랑을 해요 - </p><p <="""" body="""" p=""""></p>",happy
I know you boy  나를 보고있는 니 눈빛  좀 너무 뜨거워 I love you so much  꼭 이렇게 말할것같아  오 사랑스러워 cause I need U  너땜에 미칠것같애 so I love you 너하나만 oh baby  니가 니가 너무나 자꾸자꾸 좋아져  내곁에 있어줘  I just wanna love with you 조심조심 스러워  내맘알까 두려워 난 몰라 몰라  넌 너무 너무 귀여워 오오 오오 너무 너무 너무 귀여워 I know you girl  나를 보고웃는 니 얼굴  좀 너무 귀여워 I love you so much  꼭 이렇게 말할것같아  오 사랑스러워 내 마음은 니가 다 가진것같고 내 노래는 너만 불러 oh baby  니가 니가 너무나 자꾸자꾸 좋아져  내곁에 있어줘  I just wanna love with you 조심조심 스러워  내맘알까 두려워 난 몰라 몰라  넌 너무 너무 귀여워 잘생각해보면 우리 정말 어울려 이제알았어 넌 내게딱이야 나의반쪽이야 oh baby honey candy chocolate 보다 니가 더 달콤해  촉촉해 니입술  I just wanna kiss you 라랄라라 노래해  사랑해서 난 노래해 난 몰라 몰라  넌 진짜 너무 귀여워 oh baby  니가 니가 너무나  자꾸자꾸 좋아져  내곁에 있어줘  I just wanna love with you 조심조심 스러워  내 맘알까 두려워 난 몰라 몰라  넌 너무 너무 귀여워 귀여워  너무너무너무 귀여워 귀여워 귀여워 귀여워 너무너무너무 귀여워 ,happy
 바라보면 자꾸 눈물이 나는 건 왠지 몰라도 돌고 돌아 내게 오고 있었나요 피해지지 않는 그 사랑 I love u love u love u 인연인 걸 느꼈죠 난 And I miss u miss u 나의 운명인 사람 슬픈 눈빛으로 왜 나를 보나요 울지 말아요 한 눈에 날 알아본 건 아닌가요 이제서야 왜 내게 왔죠 I love u love u love u 인연인 걸 느꼈죠 난 And I miss u miss u 나의 운명인 사람 몇 번을 태어난대도 그대가 어딜 숨어도 나는 그댈 찾겠죠 다신 우리 헤어지지 마요 내 곁에서 떠나가지 말아요 떠나가지 말아요  ,happy
 if I fall two times I come back on my third 절대로 포기 않지 and that's my word if I fall five times I come harder on my sixth 조금만 더 가면돼 포기 않지 난 아직 if I'm knocked 7 times I come back on my eighth 칠전팔기 내 인생 끝까지 가볼래 now knowledge of self thru the pain in this world 난 절대로 포기 않지 and that's my word all the memories of hate and the lies don't you know eventually we'll pay the price all the hopes and the dreams will survive reunite we got to keep our faith alive 지금 21살의 어린나이로 바깥세계로 시기와 배신 그리고 검은 손길의 유혹 일찍부터 맛본 계기로 나의 어린시절 순수함은 사라지고 또 my hopes and dreams are gone 이곳을 벗어나고 싶은 욕망은 몽우리져 눈물이 되어 흘러 그냥 흘려 집 옥상으로 올라가 소리질러 미친듯이 하지만 메아리는 내게 혼자라는 비정한 말로 돌아와 비수로 날아와 멍하니 밑을 내려다봐 갑자기 날고 싶은 생각이나 자유를 향해 순수를 위해 어지러운 세상을 피해 나의 소중한 시절을 찾아 저 높은 우주에 다시는 뒤를 돌아보지 않아 그냥 끝까지 잃어버린 기억속에 찾아가 또래 친구와 같이 놀고 싶어 오직 바라는것은 넓은 동산에 누워 한가이 하늘을 바라보는것 all the memories of hate and the lies don't you know eventually we'll pay the price all my hopes and dreams they seem so far away I'm a sing a song and pray for better days just stay on mine just stay on mine just stay on mine 끊어진 전기 꽁꽁얼은 내 방구석에 내 베개를 꼭 껴안고 눈물을 흘렸던 내 스무번째 생일날 난 간절히 기도했지 신은 어딨냐고 왜냐고 책임지지 못할 날 왜 이땅에 보냈냐고 가파른 험한 내 인생의 산은 너무도 높고 아무리 올라가도 끝은 보이지 않고 막다른 골목길에 길을 잃은 나의 뒤에 그림자 마저 지쳐 I take a step a slower 모든게 난 지겨워 모두에 미소도 무서워 but let go my pipe dreams that robbed me like a viking 이대로 포기하긴 너무 일러 risin' 이불을 걷어 차고 어루어 만져봐 저 야윈 엄마의 얼굴을 바라봐 저 별들을 무심코 똑딱거리는 초침의 바늘을 거꾸로 돌려 이제 달려나가 저 앞으로 all the memories of hate and the lies don't you know eventually we'll pay the price all the hopes and the dreams will survive reunite we got to keep our faith alive so there you have it ma whole life with all its memories I'm trying figure out how to set all of my pain free sometimes I wish that I could turn the hands of time back so I could rewrite the wrong and put ma life back on the right track 되찾고 싶어 잊어버린 나의 날개 난 할래 끝까지 나의 삶을 찾아갈래 if I'm knocked 7 times I come back on my eighth 칠전팔기 내인생 끝까지 가볼래 life goes on just stay on mine life goes on  ,happy
더는 망설이지 마 제발 내 심장을 거두어 가 그래 날카로울수록 좋아 달빛 조차도 눈을 감은 밤 나 아닌 다른 남자였다면 희극 안의 한 구절이었더라면  너의 그 사랑과 바꾼 상처 모두 태워버려 Baby don't cry tonight 어둠이 걷히고 나면 Baby don't cry tonight 없었던 일이 될 거야 물거품이 되는 것은 네가 아니야 끝내 몰라야 했던 so Baby don't cry cry 내 사랑이 널 지킬 테니 오직 서로를 향해있는 운명을 주고 받아 엇갈릴 수 밖에 없는 그 만큼 더 사랑했음을 난 알아 When you smile sun shines 언어란 틀엔 채 못 담을 찬란 온 맘에 파도 쳐 부서져 내리잖아 oh Baby don't cry tonight 폭풍이 몰아치는 밤 하늘이 무너질 듯 Baby don't cry tonight 조금은 어울리잖아  눈물보다 찬란히 빛나는 이 순간 너를 보내야 했던  So Baby don't cry cry 내 사랑이 기억될 테니 어두컴컴한 고통의 그늘 위 이별의 문턱에 내가 무참히 넘어져도 그마저도 널 위해서라면 감당할 테니  uh 대신 나를 줄게 비록 날 모르는 너에게 don`t cry 뜨거운 눈물보단 차디찬 웃음을 보여줘 Baby Say no more baby no more don`t cry 제발 망설이지는 말아줘 물거품이 될 그 찰나 Say no more baby no more don`t cry 눈부신 사람으로 남을 수 있게 차라리 그 칼로 날 태워줘 네 눈 속에 가득 차 오르는 달빛 woo 소리 없이 고통 속에 흘러 넘치는 이 밤 Baby don't cry tonight 어둠이 걷히고 나면 Baby don't cry tonight 없었던 일이 될 거야 물거품이 되는 것은 네가 아니야 끝내 몰라야 했던 so Baby don't cry cry 내 사랑이 널 지킬 테니 이른 햇살이 녹아 내린다 너를 닮은 눈부심이 내린다 길을 잃은 내 눈은 이제야 Cry cry cry ,happy
